date;ville;temp_max;pluie_mm
2025-09-08;Nîmes;25,8;16,7
2025-09-09;Nîmes;25,4;0,0
2025-09-10;Nîmes;22,7;0,0
2025-09-11;Nîmes;21,6;0,0
2025-09-12;Nîmes;17,4;0,0
2025-09-13;Nîmes;19,4;0,0
2025-09-14;Nîmes;27,3;0,0
2025-09-15;Nîmes;22,3;0,0
2025-09-16;Nîmes;19,5;0,0
2025-09-17;Nîmes;20,2;
2025-09-18;Nîmes;23,6;0,0
2025-09-19;Nîmes;21,9;0,0
2025-09-20;Nîmes;24,6;0,0
2025-09-21;Nîmes;20,7;0,0
2025-09-22;Nîmes;23,7;0,0
2025-09-23;Nîmes;19,8;0,0
2025-09-24;Nîmes;16,0;7,4
2025-09-25;Nîmes;19,2;0,0
2025-09-26;Nîmes;26,8;0,0
2025-09-27;Nîmes;20,4;0,0
2025-09-28;Nîmes;21,9;0,0
2025-09-29;Nîmes;23,8;0,0
2025-09-30;Nîmes;18,2;0,0
2025-10-01;Nîmes;22,4;0,0
2025-10-02;Nîmes;20,9;0,0
2025-10-03;Nîmes;20,2;1,9
2025-10-04;Nîmes;16,1;0,0
2025-10-05;Nîmes;19,4;0,0
2025-10-06;Nîmes;25,1;0,0
2025-10-07;Nîmes;19,6;0,0
2025-10-08;Nîmes;17,8;0,0
2025-10-09;Nîmes;13,2;0,0
2025-10-10;Nîmes;17,5;0,0
2025-10-11;Nîmes;21,0;6,1
2025-10-12;Nîmes;21,9;0,0
2025-10-13;Nîmes;16,5;0,0
2025-10-14;Nîmes;22,0;0,0
2025-10-15;Nîmes;18,6;0,0
2025-10-16;Nîmes;15,5;0,0
2025-10-17;Nîmes;20,8;0,0
2025-10-18;Nîmes;17,4;0,0
2025-10-19;Nîmes;18,6;10,1
2025-10-20;Nîmes;20,6;0,0
2025-10-21;Nîmes;16,6;4,4
2025-10-22;Nîmes;15,6;0,3
2025-10-23;Nîmes;16,4;17,5
2025-10-24;Nîmes;16,8;0,0
2025-10-25;Nîmes;16,2;0,0
2025-10-26;Nîmes;16,5;
2025-10-27;Nîmes;20,3;0,0
2025-10-28;Nîmes;18,7;0,0
2025-10-29;Nîmes;18,6;0,0
2025-10-30;Nîmes;15,6;0,8
2025-10-31;Nîmes;13,8;0,0
2025-11-01;Nîmes;15,3;9,6
2025-11-02;Nîmes;17,4;0,0
2025-11-03;Nîmes;9,8;0,0
2025-11-04;Nîmes;19,7;0,0
2025-11-05;Nîmes;17,5;3,9
2025-11-06;Nîmes;10,9;0,0
2025-11-07;Nîmes;13,6;0,0
2025-11-08;Nîmes;17,6;2,1
2025-11-09;Nîmes;15,8;5,2
2025-11-10;Nîmes;12,6;0,0
2025-11-11;Nîmes;12,5;4,8
2025-11-12;Nîmes;13,1;0,0
2025-11-13;Nîmes;13,8;0,0
2025-11-14;Nîmes;12,3;0,0
2025-11-15;Nîmes;17,1;0,0
2025-11-16;Nîmes;9,5;0,0
2025-11-17;Nîmes;11,0;0,0
2025-11-18;Nîmes;13,2;0,0
2025-11-19;Nîmes;7,7;0,0
2025-11-20;Nîmes;9,2;0,0
2025-11-21;Nîmes;14,9;0,0
2025-11-22;Nîmes;13,2;0,0
2025-11-23;Nîmes;11,0;0,0
2025-11-24;Nîmes;14,6;8,1
2025-11-25;Nîmes;7,9;0,5
2025-11-26;Nîmes;11,4;0,0
2025-11-27;Nîmes;12,5;12,5
2025-11-28;Nîmes;9,1;0,0
2025-11-29;Nîmes;10,2;0,0
2025-11-30;Nîmes;13,8;0,3
2025-12-01;Nîmes;13,6;8,2
2025-12-02;Nîmes;16,1;0,0
2025-12-03;Nîmes;11,7;0,0
2025-12-04;Nîmes;11,0;18,7
2025-12-05;Nîmes;12,4;0,3
2025-12-06;Nîmes;15,4;1,1
2025-12-07;Nîmes;4,7;0,0
2025-12-08;Nîmes;15,2;0,0
2025-12-09;Nîmes;5,7;7,5
2025-12-10;Nîmes;;0,0
2025-12-11;Nîmes;11,3;5,7
2025-12-12;Nîmes;10,4;0,0
2025-12-13;Nîmes;9,6;0,0
2025-12-14;Nîmes;5,6;0,0
2025-12-15;Nîmes;12,2;6,0
2025-12-16;Nîmes;7,0;0,0
2025-12-17;Nîmes;9,8;14,7
2025-12-18;Nîmes;4,3;0,0
2025-12-19;Nîmes;10,1;0,0
2025-12-20;Nîmes;8,8;0,0
2025-12-21;Nîmes;10,6;0,0
2025-12-22;Nîmes;6,3;0,0
2025-12-23;Nîmes;7,6;3,9
2025-12-24;Nîmes;10,7;0,0
2025-12-25;Nîmes;9,6;0,0
2025-12-26;Nîmes;8,4;0,0
2025-12-27;Nîmes;6,7;0,0
2025-12-28;Nîmes;5,9;0,0
2025-12-29;Nîmes;;0,0
2025-12-30;Nîmes;3,8;11,5
2025-12-31;Nîmes;12,7;2,7
2025-01-01;Alès;9,7;0,0
2025-01-02;Alès;8,7;0,0
2025-01-03;Alès;12,7;0,0
2025-01-04;Alès;6,4;3,4
2025-01-05;Alès;5,1;0,0
2025-01-06;Alès;5,1;0,0
2025-01-07;Alès;4,3;0,0
2025-01-08;Alès;10,4;0,0
2025-01-09;Alès;5,7;0,0
2025-01-10;Alès;6,5;11,1
2025-01-11;Alès;6,9;0,0
2025-01-12;Alès;8,7;19,3
2025-01-13;Alès;9,2;0,0
2025-01-14;Alès;7,6;0,0
2025-01-15;Alès;3,1;0,0
2025-01-16;Alès;7,4;0,0
2025-01-17;Alès;10,0;0,0
2025-01-18;Alès;9,0;0,0
2025-01-19;Alès;5,2;2,3
2025-01-20;Alès;;0,0
2025-01-21;Alès;5,8;0,0
2025-01-22;Alès;5,8;0,0
2025-01-23;Alès;3,8;0,0
2025-01-24;Alès;12,3;2,6
2025-01-25;Alès;5,2;1,2
2025-01-26;Alès;8,9;5,9
2025-01-27;Alès;7,3;0,0
2025-01-28;Alès;6,6;1,5
2025-01-29;Alès;11,4;0,0
2025-01-30;Alès;4,5;0,0
2025-01-31;Alès;9,1;1,1
2025-02-01;Alès;10,4;0,0
2025-02-02;Alès;8,1;5,5
2025-02-03;Alès;8,7;0,0
2025-02-04;Alès;;0,0
2025-02-05;Alès;7,4;
2025-02-06;Alès;1,5;0,0
2025-02-07;Alès;8,2;0,0
2025-02-08;Alès;9,0;0,0
2025-02-09;Alès;5,6;28,2
2025-02-10;Alès;8,8;10,5
2025-02-11;Alès;7,0;0,0
2025-02-12;Alès;7,9;0,0
2025-02-13;Alès;10,8;2,2
2025-02-14;Alès;8,8;5,7
2025-02-15;Alès;5,9;0,0
2025-02-16;Alès;7,6;4,0
2025-02-17;Alès;7,8;0,0
2025-02-18;Alès;7,7;0,0
2025-02-19;Alès;4,6;9,3
2025-02-20;Alès;4,1;0,0
2025-02-21;Alès;5,8;0,0
2025-02-22;Alès;6,6;0,0
2025-02-23;Alès;3,4;0,0
2025-02-24;Alès;7,6;0,0
2025-02-25;Alès;3,5;0,0
2025-02-26;Alès;12,4;0,0
2025-02-27;Alès;7,3;0,0
2025-02-28;Alès;13,3;0,0
2025-03-01;Alès;11,2;0,0
2025-03-02;Alès;10,3;0,0
2025-03-03;Alès;7,0;7,2
2025-03-04;Alès;10,9;0,0
2025-03-05;Alès;4,9;11,2
2025-03-06;Alès;12,2;25,1
2025-03-07;Alès;14,1;
2025-03-08;Alès;;3,2
2025-03-09;Alès;13,8;0,0
2025-03-10;Alès;15,0;0,0
2025-03-11;Alès;14,2;0,0
2025-03-12;Alès;8,7;0,0
2025-03-13;Alès;9,6;0,0
2025-03-14;Alès;11,5;0,0
2025-03-15;Alès;8,8;0,0
2025-03-16;Alès;12,3;0,0
2025-03-17;Alès;13,3;0,0
2025-03-18;Alès;12,0;0,0
2025-03-19;Alès;13,2;0,0
2025-03-20;Alès;10,6;1,8
2025-03-21;Alès;14,2;0,0
2025-03-22;Alès;6,4;0,0
2025-03-23;Alès;12,1;0,0
2025-03-24;Alès;15,3;0,0
2025-03-25;Alès;10,5;9,5
2025-03-26;Alès;16,4;0,0
2025-03-27;Alès;14,0;11,0
2025-03-28;Alès;14,3;
2025-03-29;Alès;13,1;3,4
2025-03-30;Alès;7,0;0,0
2025-03-31;Alès;15,9;0,0
2025-04-01;Alès;12,9;0,0
2025-04-02;Alès;20,8;0,0
2025-04-03;Alès;10,1;20,9
2025-04-04;Alès;15,4;0,0
2025-04-05;Alès;20,6;0,0
2025-04-06;Alès;19,9;0,0
2025-04-07;Alès;14,2;0,0
2025-04-08;Alès;17,6;0,0
2025-04-09;Alès;16,2;0,0
2025-04-10;Alès;12,7;0,0
2025-04-11;Alès;16,9;12,6
2025-04-12;Alès;21,6;0,0
2025-04-13;Alès;21,8;0,0
2025-04-14;Alès;14,3;0,5
2025-04-15;Alès;14,8;14,2
2025-04-16;Alès;16,7;0,0
2025-04-17;Alès;13,1;0,6
2025-04-18;Alès;21,1;0,0
2025-04-19;Alès;18,7;0,0
2025-04-20;Alès;19,4;1,0
2025-04-21;Alès;22,1;12,3
2025-04-22;Alès;14,1;9,6
2025-04-23;Alès;14,4;0,0
2025-04-24;Alès;20,6;0,0
2025-04-25;Alès;17,3;9,6
2025-04-26;Alès;17,9;0,0
2025-04-27;Alès;21,4;12,7
2025-04-28;Alès;16,3;0,0
2025-04-29;Alès;15,4;0,0
2025-04-30;Alès;18,8;14,7
2025-05-01;Alès;16,3;0,0
2025-05-02;Alès;20,5;0,0
2025-05-03;Alès;;0,0
2025-05-04;Alès;17,2;4,8
2025-05-05;Alès;24,5;0,0
2025-05-06;Alès;22,1;0,0
2025-05-07;Alès;18,3;0,0
2025-05-08;Alès;23,2;0,0
2025-05-09;Alès;15,6;0,1
2025-05-10;Alès;22,5;0,0
2025-05-11;Alès;16,3;0,0
2025-05-12;Alès;18,2;19,5
2025-05-13;Alès;21,9;0,0
2025-05-14;Alès;28,9;0,0
2025-05-15;Alès;19,4;0,0
2025-05-16;Alès;26,7;0,0
2025-05-17;Alès;22,2;0,1
2025-05-18;Alès;28,2;3,5
2025-05-19;Alès;20,9;0,0
2025-05-20;Alès;22,0;0,0
2025-05-21;Alès;15,6;0,0
2025-05-22;Alès;21,3;0,0
2025-05-23;Alès;25,2;0,0
2025-05-24;Alès;20,5;0,0
2025-05-25;Alès;26,1;0,8
2025-05-26;Alès;26,5;0,0
2025-05-27;Alès;21,0;4,4
2025-05-28;Alès;26,1;0,0
2025-05-29;Alès;19,3;1,6
2025-05-30;Alès;18,4;0,0
2025-05-31;Alès;22,5;5,0
2025-06-01;Alès;21,4;0,0
2025-06-02;Alès;21,2;0,0
2025-06-03;Alès;22,7;0,0
2025-06-04;Alès;23,6;0,0
2025-06-05;Alès;20,7;0,0
2025-06-06;Alès;26,0;0,0
2025-06-07;Alès;25,3;0,0
2025-06-08;Alès;21,7;0,0
2025-06-09;Alès;21,0;0,0
2025-06-10;Alès;26,7;0,0
2025-06-11;Alès;25,7;0,0
2025-06-12;Alès;23,1;0,0
2025-06-13;Alès;22,8;0,0
2025-06-14;Alès;23,2;0,0
2025-06-15;Alès;22,3;0,0
2025-06-16;Alès;29,4;0,0
2025-06-17;Alès;22,4;0,0
2025-06-18;Alès;25,9;0,0
2025-06-19;Alès;30,5;0,0
2025-06-20;Alès;25,3;0,0
2025-06-21;Alès;23,7;0,0
2025-06-22;Alès;28,9;0,0
2025-06-23;Alès;23,3;0,0
2025-06-24;Alès;28,5;0,0
2025-06-25;Alès;25,6;0,0
2025-06-26;Alès;31,7;0,0
2025-06-27;Alès;29,7;0,0
2025-06-28;Alès;29,5;0,0
2025-06-29;Alès;31,3;0,0
2025-06-30;Alès;27,6;0,0
2025-07-01;Alès;29,7;0,0
2025-07-02;Alès;27,1;0,0
2025-07-03;Alès;23,1;0,0
2025-07-04;Alès;32,1;0,0
2025-07-05;Alès;27,7;0,0
2025-07-06;Alès;28,4;3,3
2025-07-07;Alès;28,7;6,5
2025-07-08;Alès;25,4;0,0
2025-07-09;Alès;25,2;0,0
2025-07-10;Alès;28,0;0,0
2025-07-11;Alès;29,6;10,5
2025-07-12;Alès;25,7;0,0
2025-07-13;Alès;;0,0
2025-07-14;Alès;31,0;0,0
2025-07-15;Alès;25,4;0,0
2025-07-16;Alès;26,4;0,0
2025-07-17;Alès;24,3;0,0
2025-07-18;Alès;23,5;0,0
2025-07-19;Alès;26,9;0,0
2025-07-20;Alès;26,8;0,0
2025-07-21;Alès;24,8;0,2
2025-07-22;Alès;-999;0,0
2025-07-23;Alès;28,5;1,4
2025-07-24;Alès;27,1;0,0
2025-07-25;Alès;25,6;0,0
2025-07-26;Alès;22,5;1,2
2025-07-27;Alès;24,1;0,0
2025-07-28;Alès;27,1;0,0
2025-07-29;Alès;29,7;0,0
2025-07-30;Alès;28,8;1,8
2025-07-31;Alès;29,9;0,0
2025-08-01;Alès;24,2;8,2
2025-08-02;Alès;24,3;0,0
2025-08-03;Alès;27,9;0,0
2025-08-04;Alès;28,3;1,2
2025-08-05;Alès;27,2;0,0
2025-08-06;Alès;23,5;0,0
2025-08-07;Alès;22,0;0,0
2025-08-08;Alès;27,3;0,0
2025-08-09;Alès;25,4;1,7
2025-08-10;Alès;30,0;0,0
2025-08-11;Alès;26,7;0,0
2025-08-12;Alès;22,4;0,0
2025-08-13;Alès;31,1;0,0
2025-08-14;Alès;23,9;0,0
2025-08-15;Alès;29,3;0,0
2025-08-16;Alès;25,8;0,0
2025-08-17;Alès;24,5;0,0
2025-08-18;Alès;25,0;0,0
2025-08-19;Alès;23,4;0,0
2025-08-20;Alès;23,9;0,0
2025-08-21;Alès;20,7;0,0
2025-08-22;Alès;26,8;0,0
2025-08-23;Alès;21,9;0,0
2025-08-24;Alès;28,7;0,0
2025-08-25;Alès;26,9;0,0
2025-08-26;Alès;29,2;0,0
2025-08-27;Alès;25,9;
2025-08-28;Alès;26,6;3,0
2025-08-29;Alès;21,3;0,0
2025-08-30;Alès;18,9;0,0
2025-08-31;Alès;22,0;0,0
2025-09-01;Alès;21,6;7,2
2025-09-02;Alès;23,9;0,0
2025-09-03;Alès;22,2;29,5
2025-09-04;Alès;21,0;1,2
2025-09-05;Alès;19,0;0,0
2025-09-06;Alès;22,4;0,0
2025-09-07;Alès;22,0;0,0
2025-09-08;Alès;20,9;0,0
2025-09-09;Alès;23,6;0,0
2025-09-10;Alès;25,3;0,0
2025-09-11;Alès;22,9;0,0
2025-09-12;Alès;20,3;9,7
2025-09-13;Alès;24,4;0,0
2025-09-14;Alès;22,7;0,0
2025-09-15;Alès;19,8;0,0
2025-09-16;Alès;28,3;0,0
2025-09-17;Alès;20,4;0,0
2025-09-18;Alès;18,5;0,0
2025-09-19;Alès;21,7;0,0
2025-09-20;Alès;25,7;0,0
2025-09-21;Alès;23,4;0,0
2025-09-22;Alès;18,4;0,0
2025-09-23;Alès;16,7;0,0
2025-09-24;Alès;21,0;0,0
2025-09-25;Alès;22,0;0,0
2025-09-26;Alès;25,8;0,3
2025-09-27;Alès;16,8;0,0
2025-09-28;Alès;25,0;0,0
2025-09-29;Alès;24,2;0,0
2025-09-30;Alès;14,8;0,0
2025-10-01;Alès;22,2;0,0
2025-10-02;Alès;20,3;0,0
2025-10-03;Alès;20,7;0,0
2025-10-04;Alès;20,4;0,0
2025-10-05;Alès;20,6;0,0
2025-10-06;Alès;21,9;0,0
2025-10-07;Alès;17,9;0,0
2025-10-08;Alès;22,3;0,0
2025-10-09;Alès;20,9;0,0
2025-10-10;Alès;23,4;0,0
2025-10-11;Alès;18,3;0,0
2025-10-12;Alès;21,2;0,0
2025-10-13;Alès;17,4;0,9
2025-10-14;Alès;14,6;0,0
2025-10-15;Alès;15,9;0,0
2025-10-16;Alès;10,6;0,0
2025-10-17;Alès;15,3;2,6
2025-10-18;Alès;16,5;1,8
2025-10-19;Alès;22,3;0,0
2025-10-20;Alès;12,3;8,9
2025-10-21;Alès;12,1;0,0
2025-10-22;Alès;17,7;0,0
2025-10-23;Alès;19,4;0,0
2025-10-24;Alès;23,6;0,0
2025-10-25;Alès;15,4;0,0
2025-10-26;Alès;16,8;6,1
2025-10-27;Alès;14,1;0,0
2025-10-28;Alès;10,3;0,0
2025-10-29;Alès;17,5;0,0
2025-10-30;Alès;13,7;0,0
2025-10-31;Alès;11,8;0,0
2025-11-01;Alès;18,2;2,3
2025-11-02;Alès;9,9;0,0
2025-11-03;Alès;13,7;0,0
2025-11-04;Alès;17,5;0,0
2025-11-05;Alès;10,4;0,0
2025-11-06;Alès;15,4;0,0
2025-11-07;Alès;11,8;10,1
2025-11-08;Alès;16,3;0,0
2025-11-09;Alès;14,1;0,0
2025-11-10;Alès;11,0;0,0
2025-11-11;Alès;16,9;0,0
2025-11-12;Alès;13,8;0,0
2025-11-13;Alès;13,9;3,3
2025-11-14;Alès;13,0;0,0
2025-11-15;Alès;12,4;0,0
2025-11-16;Alès;10,6;0,0
2025-11-17;Alès;8,3;0,0
2025-11-18;Alès;12,1;0,0
2025-11-19;Alès;9,7;0,0
2025-11-20;Alès;1,1;6,6
2025-11-21;Alès;10,1;0,0
2025-11-22;Alès;8,7;0,0
2025-11-23;Alès;11,2;0,0
2025-11-24;Alès;16,6;0,1
2025-11-25;Alès;12,6;0,0
2025-11-26;Alès;10,7;4,9
2025-11-27;Alès;6,6;0,0
2025-11-28;Alès;8,8;0,0
2025-11-29;Alès;8,6;0,0
2025-11-30;Alès;8,0;0,0
2025-12-01;Alès;11,0;8,7
2025-12-02;Alès;8,8;0,0
2025-12-03;Alès;8,1;0,0
2025-12-04;Alès;10,3;0,0
2025-12-05;Alès;;0,0
2025-12-06;Alès;9,0;23,8
2025-12-07;Alès;4,7;0,0
2025-12-08;Alès;7,6;0,9
2025-12-09;Alès;11,9;0,0
2025-12-10;Alès;11,1;0,0
2025-12-11;Alès;4,2;0,0
2025-12-12;Alès;8,7;0,0
2025-12-13;Alès;11,1;2,0
2025-12-14;Alès;6,7;0,0
2025-12-15;Alès;12,3;0,0
2025-12-16;Alès;8,4;0,0
2025-12-17;Alès;14,5;0,0
2025-12-18;Alès;6,6;0,0
2025-12-19;Alès;7,3;0,0
2025-12-20;Alès;14,6;0,0
2025-12-21;Alès;9,9;0,0
2025-12-22;Alès;9,6;0,9
2025-12-23;Alès;10,2;2,5
2025-12-24;Alès;7,4;0,0
2025-12-25;Alès;7,9;0,0
2025-12-26;Alès;3,6;0,0
2025-12-27;Alès;5,8;0,0
2025-12-28;Alès;3,2;0,0
2025-12-29;Alès;5,4;0,0
2025-12-30;Alès;7,5;0,0
2025-12-31;Alès;8,7;10,9
2025-01-01;Millau;8,3;0,0
2025-01-02;Millau;8,7;0,8
2025-01-03;Millau;8,1;0,0
2025-01-04;Millau;2,9;0,0
2025-01-05;Millau;7,0;19,7
2025-01-06;Millau;9,2;0,0
2025-01-07;Millau;8,4;1,0
2025-01-08;Millau;7,6;0,0
2025-01-09;Millau;8,8;0,0
2025-01-10;Millau;8,2;0,0
2025-01-11;Millau;4,0;0,0
2025-01-12;Millau;5,1;0,0
2025-01-13;Millau;6,1;0,0
2025-01-14;Millau;7,5;0,0
2025-01-15;Millau;6,2;0,0
2025-01-16;Millau;4,2;0,0
2025-01-17;Millau;4,1;0,0
2025-01-18;Millau;10,1;1,5
2025-01-19;Millau;8,3;4,8
2025-01-20;Millau;6,9;0,0
2025-01-21;Millau;8,2;2,0
2025-01-22;Millau;4,9;0,0
2025-01-23;Millau;9,2;0,0
2025-01-24;Millau;5,5;0,0
2025-01-25;Millau;5,0;0,0
2025-01-26;Millau;9,6;0,0
2025-01-27;Millau;7,4;0,0
2025-01-28;Millau;11,6;0,0
2025-01-29;Millau;5,3;4,8
2025-01-30;Millau;7,9;0,0
2025-01-31;Millau;7,8;0,0
2025-02-01;Millau;12,9;0,0
2025-02-02;Millau;7,8;0,0
2025-02-03;Millau;6,3;0,0
2025-02-04;Millau;7,3;0,0
2025-02-05;Millau;5,8;35,3
2025-02-06;Millau;6,7;0,0
2025-02-07;Millau;3,7;0,0
2025-02-08;Millau;12,3;0,0
2025-02-09;Millau;6,9;23,0
2025-02-10;Millau;8,1;6,4
2025-02-11;Millau;7,2;0,0
2025-02-12;Millau;5,3;0,0
2025-02-13;Millau;10,7;0,0
2025-02-14;Millau;8,2;0,0
2025-02-15;Millau;6,8;0,0
2025-02-16;Millau;6,3;0,0
2025-02-17;Millau;7,0;3,8
2025-02-18;Millau;7,3;2,7
2025-02-19;Millau;10,4;0,0
2025-02-20;Millau;10,5;0,0
2025-02-21;Millau;9,5;0,0
2025-02-22;Millau;9,9;0,0
2025-02-23;Millau;12,3;0,0
2025-02-24;Millau;7,0;0,0
2025-02-25;Millau;16,3;0,0
2025-02-26;Millau;;2,6
2025-02-27;Millau;7,1;0,0
2025-02-28;Millau;;0,0
2025-03-01;Millau;12,0;0,0
2025-03-02;Millau;11,9;4,6
2025-03-03;Millau;3,7;0,0
2025-03-04;Millau;17,1;0,0
2025-03-05;Millau;5,0;0,0
2025-03-06;Millau;7,6;0,0
2025-03-07;Millau;13,0;0,0
2025-03-08;Millau;9,0;0,0
2025-03-09;Millau;9,4;0,0
2025-03-10;Millau;11,5;0,0
2025-03-11;Millau;12,2;0,0
2025-03-12;Millau;11,4;0,0
2025-03-13;Millau;10,9;0,0
2025-03-14;Millau;7,8;0,0
2025-03-15;Millau;7,9;0,0
2025-03-16;Millau;13,2;4,1
2025-03-17;Millau;18,9;0,0
2025-03-18;Millau;11,8;0,0
2025-03-19;Millau;14,4;16,4
2025-03-20;Millau;11,8;0,0
2025-03-21;Millau;18,2;0,0
2025-03-22;Millau;12,6;0,0
2025-03-23;Millau;14,9;7,7
2025-03-24;Millau;16,2;0,0
2025-03-25;Millau;18,0;2,3
2025-03-26;Millau;15,0;0,0
2025-03-27;Millau;15,0;0,0
2025-03-28;Millau;14,4;4,7
2025-03-29;Millau;13,2;0,0
2025-03-30;Millau;12,5;0,0
2025-03-31;Millau;12,1;0,0
2025-04-01;Millau;15,1;0,0
2025-04-02;Millau;16,4;1,8
2025-04-03;Millau;16,3;0,0
2025-04-04;Millau;14,3;0,0
2025-04-05;Millau;19,5;0,0
2025-04-06;Millau;17,9;0,0
2025-04-07;Millau;13,9;0,0
2025-04-08;Millau;17,8;0,0
2025-04-09;Millau;16,5;0,0
2025-04-10;Millau;16,6;0,0
2025-04-11;Millau;14,4;0,0
2025-04-12;Millau;15,0;0,0
2025-04-13;Millau;14,6;9,9
2025-04-14;Millau;17,7;0,0
2025-04-15;Millau;9,1;0,0
2025-04-16;Millau;15,4;0,0
2025-04-17;Millau;17,3;0,0
2025-04-18;Millau;16,8;19,6
2025-04-19;Millau;22,3;0,0
2025-04-20;Millau;20,1;0,0
2025-04-21;Millau;13,7;0,0
2025-04-22;Millau;19,1;42,7
2025-04-23;Millau;;0,0
2025-04-24;Millau;17,3;4,0
2025-04-25;Millau;18,7;0,0
2025-04-26;Millau;17,3;0,0
2025-04-27;Millau;17,6;0,0
2025-04-28;Millau;19,2;0,0
2025-04-29;Millau;23,9;1,9
2025-04-30;Millau;23,5;7,4
2025-05-01;Millau;17,9;0,0
2025-05-02;Millau;17,3;0,0
2025-05-03;Millau;17,8;0,0
2025-05-04;Millau;20,7;0,0
2025-05-05;Millau;21,7;0,0
2025-05-06;Millau;17,2;0,0
2025-05-07;Millau;22,1;0,0
2025-05-08;Millau;17,5;0,0
2025-05-09;Millau;20,9;0,0
2025-05-10;Millau;22,7;0,0
2025-05-11;Millau;26,0;0,0
2025-05-12;Millau;18,6;0,0
2025-05-13;Millau;20,9;3,6
2025-05-14;Millau;14,8;0,0
2025-05-15;Millau;21,1;0,0
2025-05-16;Millau;22,5;0,0
2025-05-17;Millau;15,2;0,0
2025-05-18;Millau;21,3;0,0
2025-05-19;Millau;23,0;0,0
2025-05-20;Millau;22,5;0,0
2025-05-21;Millau;23,3;0,0
2025-05-22;Millau;27,1;0,0
2025-05-23;Millau;19,6;0,0
2025-05-24;Millau;16,7;0,0
2025-05-25;Millau;23,2;0,0
2025-05-26;Millau;16,7;14,3
2025-05-27;Millau;20,4;0,0
2025-05-28;Millau;20,1;0,0
2025-05-29;Millau;19,8;0,0
2025-05-30;Millau;23,7;16,5
2025-05-31;Millau;22,4;0,0
2025-06-01;Millau;26,4;0,0
2025-06-02;Millau;19,2;0,0
2025-06-03;Millau;23,3;0,0
2025-06-04;Millau;21,2;0,0
2025-06-05;Millau;24,8;6,7
2025-06-06;Millau;;0,0
2025-06-07;Millau;31,6;31,6
2025-06-08;Millau;24,4;0,0
2025-06-09;Millau;27,4;3,0
2025-06-10;Millau;22,1;0,1
2025-06-11;Millau;21,5;15,5
2025-06-12;Millau;29,1;0,0
2025-06-13;Millau;21,9;0,0
2025-06-14;Millau;20,1;0,0
2025-06-15;Millau;24,9;0,0
2025-06-16;Millau;22,6;0,0
2025-06-17;Millau;20,0;0,0
2025-06-18;Millau;29,4;0,0
2025-06-19;Millau;27,6;0,0
2025-06-20;Millau;26,1;0,0
2025-06-21;Millau;26,2;0,0
2025-06-22;Millau;23,6;0,0
2025-06-23;Millau;24,8;3,7
2025-06-24;Millau;20,9;0,0
2025-06-25;Millau;21,2;0,0
2025-06-26;Millau;;0,0
2025-06-27;Millau;-999;0,0
2025-06-28;Millau;27,5;0,0
2025-06-29;Millau;23,9;0,0
2025-06-30;Millau;26,8;0,0
2025-07-01;Millau;29,8;0,0
2025-07-02;Millau;26,0;1,4
2025-07-03;Millau;31,6;0,0
2025-07-04;Millau;29,3;0,0
2025-07-05;Millau;26,1;0,0
2025-07-06;Millau;27,4;0,0
2025-07-07;Millau;26,9;0,0
2025-07-08;Millau;25,0;1,7
2025-07-09;Millau;30,2;0,0
2025-07-10;Millau;24,8;0,7
2025-07-11;Millau;29,2;18,4
2025-07-12;Millau;25,3;0,0
2025-07-13;Millau;25,2;1,2
2025-07-14;Millau;30,0;0,0
2025-07-15;Millau;30,8;0,0
2025-07-16;Millau;24,4;0,0
2025-07-17;Millau;24,3;0,0
2025-07-18;Millau;29,0;0,0
2025-07-19;Millau;24,2;0,0
2025-07-20;Millau;;0,0
2025-07-21;Millau;32,4;0,0
2025-07-22;Millau;28,0;0,0
2025-07-23;Millau;-999;0,0
2025-07-24;Millau;26,4;0,0
2025-07-25;Millau;27,7;0,0
2025-07-26;Millau;23,4;0,0
2025-07-27;Millau;30,7;0,0
2025-07-28;Millau;26,0;0,0
2025-07-29;Millau;27,4;0,0
2025-07-30;Millau;24,7;0,0
2025-07-31;Millau;23,0;13,1
2025-08-01;Millau;29,9;0,0
2025-08-02;Millau;23,5;2,0
2025-08-03;Millau;24,9;0,0
2025-08-04;Millau;;0,0
2025-08-05;Millau;31,9;0,0
2025-08-06;Millau;27,0;0,0
2025-08-07;Millau;28,7;0,2
2025-08-08;Millau;24,6;3,9
2025-08-09;Millau;28,2;0,0
2025-08-10;Millau;22,9;7,6
2025-08-11;Millau;29,4;0,0
2025-08-12;Millau;17,7;0,0
2025-08-13;Millau;29,1;0,2
2025-08-14;Millau;22,5;0,0
2025-08-15;Millau;23,4;0,0
2025-08-16;Millau;29,1;0,0
2025-08-17;Millau;21,2;0,0
2025-08-18;Millau;24,5;27,5
2025-08-19;Millau;28,2;0,0
2025-08-20;Millau;27,1;5,1
2025-08-21;Millau;26,3;
2025-08-22;Millau;25,2;0,0
2025-08-23;Millau;27,3;0,0
2025-08-24;Millau;22,2;0,6
2025-08-25;Millau;25,7;0,0
2025-08-26;Millau;-999;0,0
2025-08-27;Millau;;0,0
2025-08-28;Millau;27,5;0,0
2025-08-29;Millau;21,6;0,0
2025-08-30;Millau;19,5;0,0
2025-08-31;Millau;24,2;0,0
2025-09-01;Millau;;0,0
2025-09-02;Millau;25,4;0,0
2025-09-03;Millau;23,3;2,6
2025-09-04;Millau;;0,0
2025-09-05;Millau;22,7;0,0
